,Acción,Evento,Tiempo,Inicio,Fin,Jugadores,Evento ,Resultado,Acercar,Alejar,Situacion,Duración,Jornada,Local,Visitante,Tipo_de_Accion
727,Transición Ofensiva,TRANSICION OFENSIVA 003,1440,1430,1450,7,,,,,3 vs 2,Corta (H 3),20,América,Ferro,Pelota Parada
728,Transición Ofensiva,TRANSICION OFENSIVA 003,1440,1430,1450,9,,,,,3 vs 2,Corta (H 3),20,América,Ferro,Pelota Parada
729,Transición Ofensiva,TRANSICION OFENSIVA 003,1440,1430,1450,17,,,,,3 vs 2,Corta (H 3),20,América,Ferro,Pelota Parada
730,Transición Ofensiva,TRANSICION OFENSIVA 004,1958,1948,1980,1,,,,,3 vs 2,Larga (+3),20,América,Ferro,Gol
731,Transición Ofensiva,TRANSICION OFENSIVA 004,1958,1948,1980,2,,,,,3 vs 2,Larga (+3),20,América,Ferro,Gol
732,Transición Ofensiva,TRANSICION OFENSIVA 004,1958,1948,1980,5,,,,,3 vs 2,Larga (+3),20,América,Ferro,Gol
733,Transición Ofensiva,TRANSICION OFENSIVA 004,1958,1948,1980,10,,,,,3 vs 2,Larga (+3),20,América,Ferro,Gol
734,Transición Ofensiva,TRANSICION OFENSIVA 004,1958,1948,1980,16,,,,,3 vs 2,Larga (+3),20,América,Ferro,Gol
735,Transición Ofensiva,TRANSICION OFENSIVA 005,2881,2871,2889,1,,,,,3 vs 2,Corta (H 3),20,América,Ferro,Tiro
736,Transición Ofensiva,TRANSICION OFENSIVA 005,2881,2871,2889,4,,,,,3 vs 2,Corta (H 3),20,América,Ferro,Tiro
737,Transición Ofensiva,TRANSICION OFENSIVA 005,2881,2871,2889,6,,,,,3 vs 2,Corta (H 3),20,América,Ferro,Tiro
738,Transición Ofensiva,TRANSICION OFENSIVA 005,2881,2871,2889,8,,,,,3 vs 2,Corta (H 3),20,América,Ferro,Tiro
739,Transición Ofensiva,TRANSICION OFENSIVA 005,2881,2871,2889,9,,,,,3 vs 2,Corta (H 3),20,América,Ferro,Tiro
740,Transición Ofensiva,TRANSICION OFENSIVA 006,3818,3808,3827,1,,,,,3 vs 2,Larga (+3),20,América,Ferro,
741,Transición Ofensiva,TRANSICION OFENSIVA 006,3818,3808,3827,2,,,,,3 vs 2,Larga (+3),20,América,Ferro,
742,Transición Ofensiva,TRANSICION OFENSIVA 006,3818,3808,3827,5,,,,,3 vs 2,Larga (+3),20,América,Ferro,
743,Transición Ofensiva,TRANSICION OFENSIVA 006,3818,3808,3827,7,,,,,3 vs 2,Larga (+3),20,América,Ferro,
744,Transición Ofensiva,TRANSICION OFENSIVA 006,3818,3808,3827,17,,,,,3 vs 2,Larga (+3),20,América,Ferro,
745,Transición Ofensiva,TRANSICION OFENSIVA 007,4060,4050,4068,1,,,,,,Corta (H 3),20,América,Ferro,Tiro
746,Transición Ofensiva,TRANSICION OFENSIVA 007,4060,4050,4068,2,,,,,,Corta (H 3),20,América,Ferro,Tiro
747,Transición Ofensiva,TRANSICION OFENSIVA 007,4060,4050,4068,5,,,,,,Corta (H 3),20,América,Ferro,Tiro
748,Transición Ofensiva,TRANSICION OFENSIVA 007,4060,4050,4068,7,,,,,,Corta (H 3),20,América,Ferro,Tiro
749,Transición Ofensiva,TRANSICION OFENSIVA 007,4060,4050,4068,17,,,,,,Corta (H 3),20,América,Ferro,Tiro
750,MT Defensivo,MT DEFENSIVO 001,41,31,49,1,,Positivo,,,,,20,América,Ferro,Lectura Salto
751,MT Defensivo,MT DEFENSIVO 001,41,31,49,4,,Positivo,,,,,20,América,Ferro,Lectura Salto
752,MT Defensivo,MT DEFENSIVO 001,41,31,49,6,,Positivo,,,,,20,América,Ferro,Lectura Salto
753,MT Defensivo,MT DEFENSIVO 001,41,31,49,7,,Positivo,,,,,20,América,Ferro,Lectura Salto
754,MT Defensivo,MT DEFENSIVO 001,41,31,49,9,,Positivo,,,,,20,América,Ferro,Lectura Salto
755,MT Defensivo,MT DEFENSIVO 002,67,57,82,1,,Positivo,,,,,20,América,Ferro,Cambio Marca
756,MT Defensivo,MT DEFENSIVO 002,67,57,82,4,,Positivo,,,,,20,América,Ferro,Cambio Marca
757,MT Defensivo,MT DEFENSIVO 002,67,57,82,6,,Positivo,,,,,20,América,Ferro,Cambio Marca
758,MT Defensivo,MT DEFENSIVO 002,67,57,82,7,,Positivo,,,,,20,América,Ferro,Cambio Marca
759,MT Defensivo,MT DEFENSIVO 002,67,57,82,9,,Positivo,,,,,20,América,Ferro,Cambio Marca
760,MT Defensivo,MT DEFENSIVO 003,166,156,173,1,,Positivo,,,,,20,América,Ferro,Lectura Salto
761,MT Defensivo,MT DEFENSIVO 003,166,156,173,4,,Positivo,,,,,20,América,Ferro,Lectura Salto
762,MT Defensivo,MT DEFENSIVO 003,166,156,173,6,,Positivo,,,,,20,América,Ferro,Lectura Salto
763,MT Defensivo,MT DEFENSIVO 003,166,156,173,7,,Positivo,,,,,20,América,Ferro,Lectura Salto
764,MT Defensivo,MT DEFENSIVO 003,166,156,173,9,,Positivo,,,,,20,América,Ferro,Lectura Salto
765,MT Defensivo,MT DEFENSIVO 004,206,196,215,1,,Positivo,,,,,20,América,Ferro,Repliegue
766,MT Defensivo,MT DEFENSIVO 004,206,196,215,4,,Positivo,,,,,20,América,Ferro,Repliegue
767,MT Defensivo,MT DEFENSIVO 004,206,196,215,6,,Positivo,,,,,20,América,Ferro,Repliegue
768,MT Defensivo,MT DEFENSIVO 004,206,196,215,7,,Positivo,,,,,20,América,Ferro,Repliegue
769,MT Defensivo,MT DEFENSIVO 004,206,196,215,9,,Positivo,,,,,20,América,Ferro,Repliegue
770,MT Defensivo,MT DEFENSIVO 005,223,213,234,1,,Negativo,,,,,20,América,Ferro,Cambio Marca
771,MT Defensivo,MT DEFENSIVO 005,223,213,234,4,,Negativo,,,,,20,América,Ferro,Cambio Marca
772,MT Defensivo,MT DEFENSIVO 005,223,213,234,6,,Negativo,,,,,20,América,Ferro,Cambio Marca
773,MT Defensivo,MT DEFENSIVO 005,223,213,234,7,,Negativo,,,,,20,América,Ferro,Cambio Marca
774,MT Defensivo,MT DEFENSIVO 005,223,213,234,9,,Negativo,,,,,20,América,Ferro,Cambio Marca
775,MT Defensivo,MT DEFENSIVO 006,321,311,332,1,,Positivo,,,,,20,América,Ferro,Lectura Salto
776,MT Defensivo,MT DEFENSIVO 006,321,311,332,2,,Positivo,,,,,20,América,Ferro,Lectura Salto
777,MT Defensivo,MT DEFENSIVO 006,321,311,332,5,,Positivo,,,,,20,América,Ferro,Lectura Salto
778,MT Defensivo,MT DEFENSIVO 006,321,311,332,10,,Positivo,,,,,20,América,Ferro,Lectura Salto
779,MT Defensivo,MT DEFENSIVO 006,321,311,332,17,,Positivo,,,,,20,América,Ferro,Lectura Salto
780,MT Defensivo,MT DEFENSIVO 007,487,477,514,1,,Positivo,,,,,20,América,Ferro,Repliegue
781,MT Defensivo,MT DEFENSIVO 007,487,477,514,2,,Positivo,,,,,20,América,Ferro,Repliegue
782,MT Defensivo,MT DEFENSIVO 007,487,477,514,5,,Positivo,,,,,20,América,Ferro,Repliegue
783,MT Defensivo,MT DEFENSIVO 007,487,477,514,10,,Positivo,,,,,20,América,Ferro,Repliegue
784,MT Defensivo,MT DEFENSIVO 007,487,477,514,17,,Positivo,,,,,20,América,Ferro,Repliegue
785,MT Defensivo,MT DEFENSIVO 008,690,680,702,1,,Positivo,,,,,20,América,Ferro,Cobertura
786,MT Defensivo,MT DEFENSIVO 008,690,680,702,5,,Positivo,,,,,20,América,Ferro,Cobertura
787,MT Defensivo,MT DEFENSIVO 008,690,680,702,7,,Positivo,,,,,20,América,Ferro,Cobertura
788,MT Defensivo,MT DEFENSIVO 008,690,680,702,9,,Positivo,,,,,20,América,Ferro,Cobertura
789,MT Defensivo,MT DEFENSIVO 008,690,680,702,10,,Positivo,,,,,20,América,Ferro,Cobertura
790,MT Defensivo,MT DEFENSIVO 009,741,731,756,1,,Positivo,,,,,20,América,Ferro,Repliegue
791,MT Defensivo,MT DEFENSIVO 009,741,731,756,5,,Positivo,,,,,20,América,Ferro,Repliegue
792,MT Defensivo,MT DEFENSIVO 009,741,731,756,7,,Positivo,,,,,20,América,Ferro,Repliegue
793,MT Defensivo,MT DEFENSIVO 009,741,731,756,9,,Positivo,,,,,20,América,Ferro,Repliegue
794,MT Defensivo,MT DEFENSIVO 009,741,731,756,10,,Positivo,,,,,20,América,Ferro,Repliegue
795,MT Defensivo,MT DEFENSIVO 010,773,763,784,1,,Positivo,,,,,20,América,Ferro,Repliegue
796,MT Defensivo,MT DEFENSIVO 010,773,763,784,5,,Positivo,,,,,20,América,Ferro,Repliegue
797,MT Defensivo,MT DEFENSIVO 010,773,763,784,7,,Positivo,,,,,20,América,Ferro,Repliegue
798,MT Defensivo,MT DEFENSIVO 010,773,763,784,9,,Positivo,,,,,20,América,Ferro,Repliegue
799,MT Defensivo,MT DEFENSIVO 010,773,763,784,10,,Positivo,,,,,20,América,Ferro,Repliegue
800,MT Defensivo,MT DEFENSIVO 011,844,834,876,1,,Negativo,,,,,20,América,Ferro,Lectura Salto
801,MT Defensivo,MT DEFENSIVO 011,844,834,876,5,,Negativo,,,,,20,América,Ferro,Lectura Salto
802,MT Defensivo,MT DEFENSIVO 011,844,834,876,7,,Negativo,,,,,20,América,Ferro,Lectura Salto
803,MT Defensivo,MT DEFENSIVO 011,844,834,876,9,,Negativo,,,,,20,América,Ferro,Lectura Salto
804,MT Defensivo,MT DEFENSIVO 011,844,834,876,10,,Negativo,,,,,20,América,Ferro,Lectura Salto
805,MT Defensivo,MT DEFENSIVO 012,1020,1010,1029,1,,Positivo,,,,,20,América,Ferro,Lectura Salto
806,MT Defensivo,MT DEFENSIVO 012,1020,1010,1029,2,,Positivo,,,,,20,América,Ferro,Lectura Salto
807,MT Defensivo,MT DEFENSIVO 012,1020,1010,1029,5,,Positivo,,,,,20,América,Ferro,Lectura Salto
808,MT Defensivo,MT DEFENSIVO 012,1020,1010,1029,10,,Positivo,,,,,20,América,Ferro,Lectura Salto
809,MT Defensivo,MT DEFENSIVO 012,1020,1010,1029,16,,Positivo,,,,,20,América,Ferro,Lectura Salto
810,MT Defensivo,MT DEFENSIVO 013,1044,1034,1055,1,,Positivo,,,,,20,América,Ferro,Cobertura
811,MT Defensivo,MT DEFENSIVO 013,1044,1034,1055,2,,Positivo,,,,,20,América,Ferro,Cobertura
812,MT Defensivo,MT DEFENSIVO 013,1044,1034,1055,5,,Positivo,,,,,20,América,Ferro,Cobertura
813,MT Defensivo,MT DEFENSIVO 013,1044,1034,1055,10,,Positivo,,,,,20,América,Ferro,Cobertura
814,MT Defensivo,MT DEFENSIVO 013,1044,1034,1055,16,,Positivo,,,,,20,América,Ferro,Cobertura
815,MT Defensivo,MT DEFENSIVO 014,1074,1064,1085,1,,Positivo,,,,,20,América,Ferro,Lectura Salto
816,MT Defensivo,MT DEFENSIVO 014,1074,1064,1085,2,,Positivo,,,,,20,América,Ferro,Lectura Salto
817,MT Defensivo,MT DEFENSIVO 014,1074,1064,1085,5,,Positivo,,,,,20,América,Ferro,Lectura Salto
818,MT Defensivo,MT DEFENSIVO 014,1074,1064,1085,10,,Positivo,,,,,20,América,Ferro,Lectura Salto
819,MT Defensivo,MT DEFENSIVO 014,1074,1064,1085,16,,Positivo,,,,,20,América,Ferro,Lectura Salto
820,MT Defensivo,MT DEFENSIVO 015,1122,1112,1136,1,,Positivo,,,,,20,América,Ferro,Cobertura
821,MT Defensivo,MT DEFENSIVO 015,1122,1112,1136,2,,Positivo,,,,,20,América,Ferro,Cobertura
822,MT Defensivo,MT DEFENSIVO 015,1122,1112,1136,5,,Positivo,,,,,20,América,Ferro,Cobertura
823,MT Defensivo,MT DEFENSIVO 015,1122,1112,1136,10,,Positivo,,,,,20,América,Ferro,Cobertura
824,MT Defensivo,MT DEFENSIVO 015,1122,1112,1136,16,,Positivo,,,,,20,América,Ferro,Cobertura
825,MT Defensivo,MT DEFENSIVO 016,1422,1412,1440,1,,Positivo,,,,,20,América,Ferro,Repliegue
826,MT Defensivo,MT DEFENSIVO 016,1422,1412,1440,6,,Positivo,,,,,20,América,Ferro,Repliegue
827,MT Defensivo,MT DEFENSIVO 016,1422,1412,1440,7,,Positivo,,,,,20,América,Ferro,Repliegue
828,MT Defensivo,MT DEFENSIVO 016,1422,1412,1440,9,,Positivo,,,,,20,América,Ferro,Repliegue
829,MT Defensivo,MT DEFENSIVO 016,1422,1412,1440,17,,Positivo,,,,,20,América,Ferro,Repliegue
830,MT Defensivo,MT DEFENSIVO 017,1475,1465,1503,1,,Positivo,,,,,20,América,Ferro,Repliegue
831,MT Defensivo,MT DEFENSIVO 017,1475,1465,1503,6,,Positivo,,,,,20,América,Ferro,Repliegue
832,MT Defensivo,MT DEFENSIVO 017,1475,1465,1503,7,,Positivo,,,,,20,América,Ferro,Repliegue
833,MT Defensivo,MT DEFENSIVO 017,1475,1465,1503,9,,Positivo,,,,,20,América,Ferro,Repliegue
834,MT Defensivo,MT DEFENSIVO 017,1475,1465,1503,17,,Positivo,,,,,20,América,Ferro,Repliegue
835,MT Defensivo,MT DEFENSIVO 018,1651,1641,1660,1,,Negativo,,,,,20,América,Ferro,Lectura Salto
836,MT Defensivo,MT DEFENSIVO 018,1651,1641,1660,2,,Negativo,,,,,20,América,Ferro,Lectura Salto
837,MT Defensivo,MT DEFENSIVO 018,1651,1641,1660,5,,Negativo,,,,,20,América,Ferro,Lectura Salto
838,MT Defensivo,MT DEFENSIVO 018,1651,1641,1660,10,,Negativo,,,,,20,América,Ferro,Lectura Salto
839,MT Defensivo,MT DEFENSIVO 018,1651,1641,1660,16,,Negativo,,,,,20,América,Ferro,Lectura Salto
840,MT Defensivo,MT DEFENSIVO 019,1716,1706,1729,1,,Positivo,,,,,20,América,Ferro,Doble Marca
841,MT Defensivo,MT DEFENSIVO 019,1716,1706,1729,2,,Positivo,,,,,20,América,Ferro,Doble Marca
842,MT Defensivo,MT DEFENSIVO 019,1716,1706,1729,5,,Positivo,,,,,20,América,Ferro,Doble Marca
843,MT Defensivo,MT DEFENSIVO 019,1716,1706,1729,10,,Positivo,,,,,20,América,Ferro,Doble Marca
844,MT Defensivo,MT DEFENSIVO 019,1716,1706,1729,16,,Positivo,,,,,20,América,Ferro,Doble Marca
845,MT Defensivo,MT DEFENSIVO 020,1890,1880,1914,1,,Positivo,,,,,20,América,Ferro,Repliegue
846,MT Defensivo,MT DEFENSIVO 020,1890,1880,1914,2,,Positivo,,,,,20,América,Ferro,Repliegue
847,MT Defensivo,MT DEFENSIVO 020,1890,1880,1914,5,,Positivo,,,,,20,América,Ferro,Repliegue
848,MT Defensivo,MT DEFENSIVO 020,1890,1880,1914,10,,Positivo,,,,,20,América,Ferro,Repliegue
849,MT Defensivo,MT DEFENSIVO 020,1890,1880,1914,16,,Positivo,,,,,20,América,Ferro,Repliegue
850,MT Defensivo,MT DEFENSIVO 021,1931,1921,1942,1,,Positivo,,,,,20,América,Ferro,Cobertura
851,MT Defensivo,MT DEFENSIVO 021,1931,1921,1942,2,,Positivo,,,,,20,América,Ferro,Cobertura
852,MT Defensivo,MT DEFENSIVO 021,1931,1921,1942,5,,Positivo,,,,,20,América,Ferro,Cobertura
853,MT Defensivo,MT DEFENSIVO 021,1931,1921,1942,10,,Positivo,,,,,20,América,Ferro,Cobertura
854,MT Defensivo,MT DEFENSIVO 021,1931,1921,1942,16,,Positivo,,,,,20,América,Ferro,Cobertura
855,MT Defensivo,MT DEFENSIVO 022,2060,2050,2071,1,,Positivo,,,,,20,América,Ferro,Lectura Salto
856,MT Defensivo,MT DEFENSIVO 022,2060,2050,2071,4,,Positivo,,,,,20,América,Ferro,Lectura Salto
857,MT Defensivo,MT DEFENSIVO 022,2060,2050,2071,6,,Positivo,,,,,20,América,Ferro,Lectura Salto
858,MT Defensivo,MT DEFENSIVO 022,2060,2050,2071,7,,Positivo,,,,,20,América,Ferro,Lectura Salto
859,MT Defensivo,MT DEFENSIVO 022,2060,2050,2071,9,,Positivo,,,,,20,América,Ferro,Lectura Salto
860,MT Defensivo,MT DEFENSIVO 023,2148,2138,2176,1,,Positivo,,,,,20,América,Ferro,Cambio Marca
861,MT Defensivo,MT DEFENSIVO 023,2148,2138,2176,4,,Positivo,,,,,20,América,Ferro,Cambio Marca
862,MT Defensivo,MT DEFENSIVO 023,2148,2138,2176,6,,Positivo,,,,,20,América,Ferro,Cambio Marca
863,MT Defensivo,MT DEFENSIVO 023,2148,2138,2176,7,,Positivo,,,,,20,América,Ferro,Cambio Marca
864,MT Defensivo,MT DEFENSIVO 023,2148,2138,2176,9,,Positivo,,,,,20,América,Ferro,Cambio Marca
865,MT Defensivo,MT DEFENSIVO 024,2385,2375,2397,1,,Positivo,,,,,20,América,Ferro,Repliegue
866,MT Defensivo,MT DEFENSIVO 024,2385,2375,2397,6,,Positivo,,,,,20,América,Ferro,Repliegue
867,MT Defensivo,MT DEFENSIVO 024,2385,2375,2397,7,,Positivo,,,,,20,América,Ferro,Repliegue
868,MT Defensivo,MT DEFENSIVO 024,2385,2375,2397,9,,Positivo,,,,,20,América,Ferro,Repliegue
869,MT Defensivo,MT DEFENSIVO 024,2385,2375,2397,17,,Positivo,,,,,20,América,Ferro,Repliegue
870,MT Defensivo,MT DEFENSIVO 025,2544,2534,2553,1,,Positivo,,,,,20,América,Ferro,Cobertura
871,MT Defensivo,MT DEFENSIVO 025,2544,2534,2553,6,,Positivo,,,,,20,América,Ferro,Cobertura
872,MT Defensivo,MT DEFENSIVO 025,2544,2534,2553,7,,Positivo,,,,,20,América,Ferro,Cobertura
873,MT Defensivo,MT DEFENSIVO 025,2544,2534,2553,9,,Positivo,,,,,20,América,Ferro,Cobertura
874,MT Defensivo,MT DEFENSIVO 025,2544,2534,2553,17,,Positivo,,,,,20,América,Ferro,Cobertura
875,MT Defensivo,MT DEFENSIVO 026,2693,2683,2698,1,,Positivo,,,,,20,América,Ferro,Cobertura
876,MT Defensivo,MT DEFENSIVO 026,2693,2683,2698,2,,Positivo,,,,,20,América,Ferro,Cobertura
877,MT Defensivo,MT DEFENSIVO 026,2693,2683,2698,5,,Positivo,,,,,20,América,Ferro,Cobertura
878,MT Defensivo,MT DEFENSIVO 026,2693,2683,2698,10,,Positivo,,,,,20,América,Ferro,Cobertura
879,MT Defensivo,MT DEFENSIVO 026,2693,2683,2698,16,,Positivo,,,,,20,América,Ferro,Cobertura
880,MT Defensivo,MT DEFENSIVO 027,2704,2694,2719,1,,Positivo,,,,,20,América,Ferro,Cobertura
881,MT Defensivo,MT DEFENSIVO 027,2704,2694,2719,2,,Positivo,,,,,20,América,Ferro,Cobertura
882,MT Defensivo,MT DEFENSIVO 027,2704,2694,2719,5,,Positivo,,,,,20,América,Ferro,Cobertura
883,MT Defensivo,MT DEFENSIVO 027,2704,2694,2719,10,,Positivo,,,,,20,América,Ferro,Cobertura
884,MT Defensivo,MT DEFENSIVO 027,2704,2694,2719,16,,Positivo,,,,,20,América,Ferro,Cobertura
885,MT Defensivo,MT DEFENSIVO 028,2775,2765,2785,1,,Positivo,,,,,20,América,Ferro,Lectura Salto
886,MT Defensivo,MT DEFENSIVO 028,2775,2765,2785,2,,Positivo,,,,,20,América,Ferro,Lectura Salto
887,MT Defensivo,MT DEFENSIVO 028,2775,2765,2785,5,,Positivo,,,,,20,América,Ferro,Lectura Salto
888,MT Defensivo,MT DEFENSIVO 028,2775,2765,2785,10,,Positivo,,,,,20,América,Ferro,Lectura Salto
889,MT Defensivo,MT DEFENSIVO 028,2775,2765,2785,16,,Positivo,,,,,20,América,Ferro,Lectura Salto
890,MT Defensivo,MT DEFENSIVO 029,2874,2864,2880,1,,Positivo,,,,,20,América,Ferro,Cobertura
891,MT Defensivo,MT DEFENSIVO 029,2874,2864,2880,4,,Positivo,,,,,20,América,Ferro,Cobertura
892,MT Defensivo,MT DEFENSIVO 029,2874,2864,2880,6,,Positivo,,,,,20,América,Ferro,Cobertura
893,MT Defensivo,MT DEFENSIVO 029,2874,2864,2880,8,,Positivo,,,,,20,América,Ferro,Cobertura
894,MT Defensivo,MT DEFENSIVO 029,2874,2864,2880,9,,Positivo,,,,,20,América,Ferro,Cobertura
895,MT Defensivo,MT DEFENSIVO 030,2960,2950,2976,1,,Positivo,,,,,20,América,Ferro,Repliegue
896,MT Defensivo,MT DEFENSIVO 030,2960,2950,2976,4,,Positivo,,,,,20,América,Ferro,Repliegue
897,MT Defensivo,MT DEFENSIVO 030,2960,2950,2976,6,,Positivo,,,,,20,América,Ferro,Repliegue
898,MT Defensivo,MT DEFENSIVO 030,2960,2950,2976,8,,Positivo,,,,,20,América,Ferro,Repliegue
899,MT Defensivo,MT DEFENSIVO 030,2960,2950,2976,9,,Positivo,,,,,20,América,Ferro,Repliegue
900,MT Defensivo,MT DEFENSIVO 031,3068,3058,3078,1,,Positivo,,,,,20,América,Ferro,Lectura Salto
901,MT Defensivo,MT DEFENSIVO 031,3068,3058,3078,4,,Positivo,,,,,20,América,Ferro,Lectura Salto
902,MT Defensivo,MT DEFENSIVO 031,3068,3058,3078,6,,Positivo,,,,,20,América,Ferro,Lectura Salto
903,MT Defensivo,MT DEFENSIVO 031,3068,3058,3078,8,,Positivo,,,,,20,América,Ferro,Lectura Salto
904,MT Defensivo,MT DEFENSIVO 031,3068,3058,3078,9,,Positivo,,,,,20,América,Ferro,Lectura Salto
905,MT Defensivo,MT DEFENSIVO 032,3080,3070,3096,1,,Negativo,,,,,20,América,Ferro,Lectura Salto
906,MT Defensivo,MT DEFENSIVO 032,3080,3070,3096,4,,Negativo,,,,,20,América,Ferro,Lectura Salto
907,MT Defensivo,MT DEFENSIVO 032,3080,3070,3096,6,,Negativo,,,,,20,América,Ferro,Lectura Salto
908,MT Defensivo,MT DEFENSIVO 032,3080,3070,3096,8,,Negativo,,,,,20,América,Ferro,Lectura Salto
909,MT Defensivo,MT DEFENSIVO 032,3080,3070,3096,9,,Negativo,,,,,20,América,Ferro,Lectura Salto
910,MT Defensivo,MT DEFENSIVO 033,3246,3236,3271,1,,Positivo,,,,,20,América,Ferro,Repliegue
911,MT Defensivo,MT DEFENSIVO 033,3246,3236,3271,2,,Positivo,,,,,20,América,Ferro,Repliegue
912,MT Defensivo,MT DEFENSIVO 033,3246,3236,3271,5,,Positivo,,,,,20,América,Ferro,Repliegue
913,MT Defensivo,MT DEFENSIVO 033,3246,3236,3271,10,,Positivo,,,,,20,América,Ferro,Repliegue
914,MT Defensivo,MT DEFENSIVO 033,3246,3236,3271,16,,Positivo,,,,,20,América,Ferro,Repliegue
915,MT Defensivo,MT DEFENSIVO 034,3549,3539,3563,1,,Negativo,,,,,20,América,Ferro,Lectura Salto
916,MT Defensivo,MT DEFENSIVO 034,3549,3539,3563,6,,Negativo,,,,,20,América,Ferro,Lectura Salto
917,MT Defensivo,MT DEFENSIVO 034,3549,3539,3563,8,,Negativo,,,,,20,América,Ferro,Lectura Salto
918,MT Defensivo,MT DEFENSIVO 034,3549,3539,3563,16,,Negativo,,,,,20,América,Ferro,Lectura Salto
919,MT Defensivo,MT DEFENSIVO 034,3549,3539,3563,18,,Negativo,,,,,20,América,Ferro,Lectura Salto
920,MT Defensivo,MT DEFENSIVO 035,3811,3801,3818,1,,Positivo,,,,,20,América,Ferro,Cobertura
921,MT Defensivo,MT DEFENSIVO 035,3811,3801,3818,2,,Positivo,,,,,20,América,Ferro,Cobertura
922,MT Defensivo,MT DEFENSIVO 035,3811,3801,3818,5,,Positivo,,,,,20,América,Ferro,Cobertura
923,MT Defensivo,MT DEFENSIVO 035,3811,3801,3818,7,,Positivo,,,,,20,América,Ferro,Cobertura
924,MT Defensivo,MT DEFENSIVO 035,3811,3801,3818,17,,Positivo,,,,,20,América,Ferro,Cobertura
925,MT Defensivo,MT DEFENSIVO 036,3835,3825,3851,1,,Negativo,,,,,20,América,Ferro,Lectura Salto
926,MT Defensivo,MT DEFENSIVO 036,3835,3825,3851,2,,Negativo,,,,,20,América,Ferro,Lectura Salto
927,MT Defensivo,MT DEFENSIVO 036,3835,3825,3851,5,,Negativo,,,,,20,América,Ferro,Lectura Salto
928,MT Defensivo,MT DEFENSIVO 036,3835,3825,3851,7,,Negativo,,,,,20,América,Ferro,Lectura Salto
929,MT Defensivo,MT DEFENSIVO 036,3835,3825,3851,17,,Negativo,,,,,20,América,Ferro,Lectura Salto
930,MT Defensivo,MT DEFENSIVO 037,3883,3873,3899,1,,Positivo,,,,,20,América,Ferro,Lectura Salto
931,MT Defensivo,MT DEFENSIVO 037,3883,3873,3899,2,,Positivo,,,,,20,América,Ferro,Lectura Salto
932,MT Defensivo,MT DEFENSIVO 037,3883,3873,3899,5,,Positivo,,,,,20,América,Ferro,Lectura Salto
933,MT Defensivo,MT DEFENSIVO 037,3883,3873,3899,7,,Positivo,,,,,20,América,Ferro,Lectura Salto
934,MT Defensivo,MT DEFENSIVO 037,3883,3873,3899,17,,Positivo,,,,,20,América,Ferro,Lectura Salto
935,MT Defensivo,MT DEFENSIVO 038,3915,3905,3949,1,,Positivo,,,,,20,América,Ferro,Repliegue
936,MT Defensivo,MT DEFENSIVO 038,3915,3905,3949,2,,Positivo,,,,,20,América,Ferro,Repliegue
937,MT Defensivo,MT DEFENSIVO 038,3915,3905,3949,5,,Positivo,,,,,20,América,Ferro,Repliegue
938,MT Defensivo,MT DEFENSIVO 038,3915,3905,3949,7,,Positivo,,,,,20,América,Ferro,Repliegue
939,MT Defensivo,MT DEFENSIVO 038,3915,3905,3949,17,,Positivo,,,,,20,América,Ferro,Repliegue
940,MT Defensivo,MT DEFENSIVO 039,4038,4028,4060,1,,Positivo,,,,,20,América,Ferro,Repliegue
941,MT Defensivo,MT DEFENSIVO 039,4038,4028,4060,2,,Positivo,,,,,20,América,Ferro,Repliegue
942,MT Defensivo,MT DEFENSIVO 039,4038,4028,4060,5,,Positivo,,,,,20,América,Ferro,Repliegue
943,MT Defensivo,MT DEFENSIVO 039,4038,4028,4060,7,,Positivo,,,,,20,América,Ferro,Repliegue
944,MT Defensivo,MT DEFENSIVO 039,4038,4028,4060,17,,Positivo,,,,,20,América,Ferro,Repliegue
945,MT Defensivo,MT DEFENSIVO 040,4312,4302,4327,1,,Positivo,,,,,20,América,Ferro,Repliegue
946,MT Defensivo,MT DEFENSIVO 040,4312,4302,4327,5,,Positivo,,,,,20,América,Ferro,Repliegue
947,MT Defensivo,MT DEFENSIVO 040,4312,4302,4327,6,,Positivo,,,,,20,América,Ferro,Repliegue
948,MT Defensivo,MT DEFENSIVO 040,4312,4302,4327,16,,Positivo,,,,,20,América,Ferro,Repliegue
949,MT Defensivo,MT DEFENSIVO 040,4312,4302,4327,17,,Positivo,,,,,20,América,Ferro,Repliegue
950,MT Defensivo,MT DEFENSIVO 041,4328,4318,4343,1,,Positivo,,,,,20,América,Ferro,Repliegue
951,MT Defensivo,MT DEFENSIVO 041,4328,4318,4343,5,,Positivo,,,,,20,América,Ferro,Repliegue
952,MT Defensivo,MT DEFENSIVO 041,4328,4318,4343,6,,Positivo,,,,,20,América,Ferro,Repliegue
953,MT Defensivo,MT DEFENSIVO 041,4328,4318,4343,16,,Positivo,,,,,20,América,Ferro,Repliegue
954,MT Defensivo,MT DEFENSIVO 041,4328,4318,4343,17,,Positivo,,,,,20,América,Ferro,Repliegue
955,Transición Defensiva,TRANSICION DEFENSIVA 001,522,512,532,1,,,,,3 vs 2,Corta (H 3),20,América,Ferro,Repliegue
956,Transición Defensiva,TRANSICION DEFENSIVA 001,522,512,532,2,,,,,3 vs 2,Corta (H 3),20,América,Ferro,Repliegue
957,Transición Defensiva,TRANSICION DEFENSIVA 001,522,512,532,5,,,,,3 vs 2,Corta (H 3),20,América,Ferro,Repliegue
